surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
yes,adult,37.4,50.0,3.030301919673796,cool,reduced,paleCyanotic,<3,intermittentSevere,absent,none,slight,none,normal,distendedSmall,2.6820895464617767,7.9,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,low,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,38.1,68.0,2.381222193142712,cool,reduced,paleCyanotic,<3,intermittentSevere,absent,moderate,slight,none,absent,distendedLarge,2.7434060393776845,9.4,yes,yes,colonCecum,strangulation,none,torsion,died,yes,no,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,normal,low,low,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,37.7,66.0,2.2554106966849807,normal,normal,palePink,<3,intermittentMild,hypomotile,slight,slight,none,absent,distendedSmall,2.506971560114201,6.2,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,low,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
no,adult,37.9,54.0,3.234681942225342,warm,normal,brightRedInjected,<3,intermittentMild,hypermotile,none,none,none,normal,other,2.702613942275695,54.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,normal,low,high,normal,high,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.6,96.0,3.333439606907509,cool,normal,paleCyanotic,<3,continuousSevere,hypomotile,moderate,slight,<1liter,absent,distendedLarge,2.6820895464617767,6.8,yes,no,colon,strangulation,none,thromboembolic,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,low,normal,high,normal,low,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
yes,adult,38.3,120.0,3.039734817513213,cool,absent,paleCyanotic,<3,intermittentSevere,absent,severe,none,none,absent,distendedLarge,2.7496588857121798,67.0,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,high,normal,high,high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,38.3,140.0,2.8092343562890423,cool,reduced,paleCyanotic,>=3,intermittentSevere,absent,severe,slight,none,absent,distendedLarge,2.791580757254494,69.0,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,normal,high,normal,high,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,37.2,42.0,2.2554106966849807,warm,normal,normalPink,<3,intermittentMild,hypomotile,moderate,significant,none,absent,distendedLarge,2.621955839350852,7.0,no,no,colonCecum,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,low,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,38.4,120.0,2.9912544044762464,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,2.814676118525745,6.5,yes,no,colon,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,high,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.5,66.0,2.8092343562890423,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,distendedLarge,2.625610337220743,6.7,yes,yes,colon,simple,mechanical,displacement,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,37.8,60.0,3.234681942225342,warm,normal,palePink,<3,depressed,hypomotile,slight,slight,none,decreased,firmFecesLarge,2.665966599560993,47.3,no,no,none,none,none,none,lived,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,high,normal,normal,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,39.4,110.0,3.0981400951950464,cold,reduced,darkCyanotic,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,2.7753605345880277,8.7,no,no,none,none,none,none,lived,no,no,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,high,high,normal,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.3,112.0,2.488968919974521,cool,reduced,brightRedInjected,>=3,depressed,hypomotile,none,none,>1liter,absent,distendedLarge,2.7406949297021894,6.0,no,yes,cecum,strangulation,none,torsion,euthanized,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,normal,high,low,normal,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,37.9,64.0,3.11936661018997,warm,normal,brightPink,<3,continuousSevere,hypomotile,moderate,slight,>1liter,absent,distendedLarge,2.6491645320620743,7.7,yes,no,colon,strangulation,none,lipoma,died,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,normal,low,normal,normal,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
no,adult,38.0,40.0,2.840911631664487,normal,normal,normalPink,<3,intermittentSevere,hypomotile,slight,none,none,absent,firmFecesLarge,2.5875022807743866,69.0,no,no,none,none,none,none,lived,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.0,90.0,2.9811455209007374,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,2.7753605345880277,6.1,yes,no,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,39.4,120.0,3.333439606907509,cool,reduced,brightRedInjected,<3,depressed,hypomotile,moderate,none,<1liter,absent,distendedLarge,2.7835572627114846,64.0,no,no,gastric,other,none,none,euthanized,no,no,no,yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,high,high,high,high,high,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
yes,adult,37.3,90.0,3.198335886455886,cool,reduced,darkCyanotic,>=3,continuousSevere,absent,moderate,slight,>1liter,normal,distendedLarge,2.850255264160926,50.0,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,low,normal,high,high,high,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,37.8,40.0,2.488968919974521,cool,normal,brightPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedSmall,2.7315182331715935,7.0,yes,yes,intestine,strangulation,none,hernia,euthanized,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,low,normal,low,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
no,adult,38.0,96.0,3.001220737544486,cool,reduced,palePink,>=3,continuousSevere,absent,severe,none,>1liter,absent,distendedLarge,2.814676118525745,10.5,yes,no,colonCecum,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.2,64.0,2.8092343562890423,normal,normal,palePink,<3,intermittentSevere,absent,moderate,slight,none,absent,distendedSmall,2.6820895464617767,7.5,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.4,104.0,3.198335886455886,normal,normal,palePink,<3,depressed,absent,slight,slight,<1liter,absent,distendedSmall,2.7753605345880277,8.5,yes,no,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,normal,high,high,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,40.3,114.0,3.11936661018997,cool,reduced,normalPink,>=3,depressed,hypomotile,moderate,slight,none,normal,distendedLarge,2.791580757254494,8.1,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,38.2,68.0,3.030301919673796,warm,increased,brightPink,<3,alert,hypermotile,none,significant,none,normal,normal,2.6604439317336466,65.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,high,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.1,81.5,2.9683028744157123,cool,reduced,palePink,>=3,continuousSevere,hypomotile,moderate,significant,>1liter,absent,distendedLarge,2.692485175041275,5.9,yes,no,colon,none,paralytic,torsion,died,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.1,88.0,3.030301919673796,cool,reduced,paleCyanotic,<3,depressed,hypomotile,moderate,slight,<1liter,absent,distendedLarge,2.7753605345880277,60.0,no,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,normal,normal,normal,high,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,38.8,99.8,3.133849948308621,cool,absent,darkCyanotic,>=3,intermittentSevere,absent,severe,none,>1liter,absent,distendedLarge,2.8392365770379775,11.5,yes,yes,colon,other,none,none,died,yes,yes,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,high,normal,high,high,low,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,38.6,48.0,2.2554106966849807,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.5739705346326054,67.0,no,no,none,none,none,none,lived,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,no,normal,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.8,30.0,2.2554106966849807,cool,normal,normalPink,<3,intermittentMild,hypomotile,slight,slight,none,absent,distendedSmall,2.6120467685784616,18.6,yes,no,intestine,simple,mechanical,extrinsic,died,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,low,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
yes,adult,38.1,60.0,2.2554106966849807,cool,reduced,palePink,<3,intermittentSevere,absent,moderate,significant,>1liter,absent,distendedLarge,2.7406949297021894,65.0,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,normal,low,low,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,37.8,60.0,2.8092343562890423,normal,reduced,palePink,>=3,continuousSevere,absent,severe,slight,<1liter,absent,distendedLarge,2.7496588857121798,75.0,yes,no,intestine,strangulation,none,torsion,euthanized,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,normal,low,normal,high,high,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,36.1,88.0,2.9578584420275726,cool,reduced,palePink,<3,intermittentMild,hypomotile,slight,slight,<1liter,absent,distendedSmall,2.6820895464617767,7.0,yes,yes,intestine,strangulation,none,lipoma,euthanized,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,38.3,76.0,2.983686320826189,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,slight,none,absent,distendedLarge,2.724017367565711,24.1,yes,no,allIntestinalSites,simple,paralytic,adynamic,euthanized,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,normal,normal,normal,normal,normal,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
no,adult,37.5,48.0,2.9811455209007374,cold,normal,palePink,<3,alert,normal,none,none,none,normal,normal,2.7124881620058914,8.6,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,low,low,normal,normal,low,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,young,38.0,92.0,2.9283174721646974,normal,normal,brightPink,<3,alert,hypomotile,slight,significant,none,normal,normal,2.5875022807743866,6.1,no,yes,none,none,none,none,died,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,normal,normal,low,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,37.3,104.0,3.0981400951950464,cool,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,>1liter,absent,distendedLarge,2.9067249770898367,7.4,no,no,colonCecum,inflamation,none,none,died,no,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,low,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,young,38.6,160.0,2.666497066270746,cool,reduced,brightRedInjected,<3,intermittentMild,hypomotile,severe,significant,none,absent,distendedLarge,2.6006034930769126,12.8,yes,yes,colonDescending,simple,mechanical,obturation,died,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,normal,high,normal,low,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,38.3,42.0,2.8092343562890423,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,distendedLarge,2.625610337220743,8.5,yes,no,colonDescending,simple,mechanical,extrinsic,died,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
no,adult,38.7,40.0,2.9283174721646974,warm,normal,normalPink,<3,intermittentMild,hypermotile,none,none,none,normal,normal,2.613298671264032,62.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,high,low,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.1,52.0,2.488968919974521,normal,normal,palePink,<3,depressed,hypomotile,slight,slight,<1liter,normal,distendedSmall,2.7753605345880277,7.2,no,no,intestine,simple,paralytic,adynamic,lived,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,normal,low,low,high,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,37.5,44.0,2.104608528590263,cool,normal,normalPink,<3,intermittentMild,hypermotile,slight,slight,none,decreased,firmFecesLarge,2.6604439317336466,51.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,low,low,low,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.5,60.0,3.3634227861905437,cool,reduced,normalPink,<3,intermittentMild,hypomotile,slight,slight,>1liter,decreased,distendedSmall,2.5599815425983867,6.5,yes,no,intestine,strangulation,none,lipoma,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,high,low,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
