surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
no,adult,1.0,0.5454545454545454,0.643809074239889,cool,reduced,normalPink,>=3,depressed,hypomotile,moderate,slight,none,normal,distendedLarge,0.7880377011650541,0.056009334889148193,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.4883720930232567,0.25974025974025977,0.44140268464471455,normal,normal,normalPink,<3,continuousSevere,hypomotile,moderate,slight,none,absent,distendedLarge,0.40654740658991084,0.7199533255542591,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,normal,normal,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,0.5813953488372103,0.4025974025974027,0.6860950464700419,cold,reduced,palePink,<3,depressed,absent,moderate,none,<1liter,absent,distendedSmall,0.6143142317704058,0.7432905484247374,yes,no,intestine,strangulation,none,hernia,lived,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,yes,no,no,normal,normal,high,normal,high,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,0.7441860465116292,0.3766233766233767,0.8324319944535363,cold,absent,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,0.8389150398387208,0.294049008168028,no,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,high,normal,high,high,normal,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,0.4883720930232567,0.33441558441558444,0.5629184134919889,cool,reduced,palePink,>=3,continuousSevere,hypomotile,moderate,significant,>1liter,absent,distendedLarge,0.6143142317704058,0.03033838973162195,yes,no,colon,none,paralytic,torsion,died,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.46511627906976827,0.09090909090909094,0.1811833861997867,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,0.5383692478804001,0.7199533255542591,yes,no,colon,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,0.5348837209302317,0.07792207792207795,0.4777414021496791,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,distendedLarge,0.4970766255934729,0.060676779463243874,yes,no,colonDescending,simple,mechanical,extrinsic,died,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
yes,adult,0.46511627906976827,0.3383116883116883,0.4013093342958918,cold,reduced,palePink,>=3,continuousSevere,absent,moderate,slight,<1liter,absent,distendedSmall,0.7299021304269226,0.03033838973162195,yes,yes,colon,strangulation,none,torsion,died,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,normal,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,young,0.5813953488372103,0.48441558441558447,0.8117783346366008,cool,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,distendedLarge,0.43026977477439576,0.018669778296382736,yes,no,allIntestinalSites,simple,paralytic,adynamic,died,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,high,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
no,adult,0.5116279069767451,0.6493506493506493,0.306247677163892,cold,reduced,paleCyanotic,>=3,depressed,absent,severe,none,none,absent,distendedLarge,0.8908993896192738,0.9183197199533255,no,no,intestine,strangulation,none,lipoma,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,high,low,high,high,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,0.3720930232558146,0.09740259740259744,0.1811833861997867,cool,normal,palePink,<3,intermittentMild,normal,slight,slight,none,normal,distendedSmall,0.4754931677211953,0.04317386231038507,yes,yes,intestine,simple,mechanical,intrinsic,lived,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,low,low,low,low,low,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,0.46511627906976827,0.038961038961038974,0.306247677163892,cool,normal,normalPink,<3,intermittentSevere,normal,slight,significant,<1liter,decreased,other,0.43026977477439576,0.8366394399066511,no,no,colon,simple,mechanical,obturation,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
yes,young,0.7209302325581408,0.8701298701298703,0.9740719737326586,cold,normal,darkCyanotic,>=3,depressed,absent,severe,none,>1liter,decreased,distendedSmall,0.6493812672137436,0.04550758459743291,yes,yes,intestine,strangulation,none,hernia,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,high,high,high,normal,low,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
yes,adult,0.3720930232558146,0.31168831168831174,0.4777414021496791,cool,reduced,palePink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedSmall,0.558143050101152,0.6849474912485414,no,no,intestine,strangulation,none,lipoma,euthanized,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,low,normal,normal,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,0.39534883720930303,0.2337662337662338,0.1811833861997867,normal,normal,palePink,<3,intermittentMild,hypomotile,slight,slight,none,absent,distendedSmall,0.2890921776153519,0.0338389731621937,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,low,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,0.5813953488372103,0.5844155844155845,0.845570419657407,cold,reduced,darkCyanotic,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,0.7449166355574057,0.35355892648774795,yes,no,cecum,other,none,none,lived,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,normal,high,high,high,normal,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.7674418604651159,0.45454545454545453,0.7822643744395297,cold,absent,darkCyanotic,<3,depressed,absent,none,none,<1liter,absent,distendedSmall,0.9026858098457895,0.1131855309218203,yes,no,intestine,simple,mechanical,extrinsic,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,high,normal,high,high,low,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
yes,adult,0.46511627906976827,0.12987012987012986,0.643809074239889,normal,normal,normalPink,<3,intermittentMild,normal,slight,slight,none,decreased,distendedLarge,0.4754931677211953,0.03850641773628938,yes,yes,uterus,other,none,none,lived,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.46511627906976827,0.32467532467532473,0.643809074239889,cool,absent,palePink,<3,intermittentSevere,absent,severe,slight,none,decreased,distendedLarge,0.45323737841159417,0.0338389731621937,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,low,low,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,0.5116279069767451,0.11688311688311687,0.5415072813511252,normal,reduced,palePink,<3,intermittentMild,absent,severe,none,<1liter,absent,distendedLarge,0.5383692478804001,0.7899649941656943,yes,no,colon,simple,mechanical,obturation,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,high,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,0.3720930232558146,0.19415584415584414,0.5530764280333385,warm,normal,normalPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedSmall,0.5697451593635865,0.14352392065344224,yes,no,intestine,strangulation,none,hernia,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,normal,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
no,adult,0.41860465116278966,0.06493506493506496,0.306247677163892,cool,normal,brightPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedSmall,0.6827426937465582,0.04317386231038507,yes,yes,intestine,strangulation,none,hernia,euthanized,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,low,normal,low,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
yes,adult,0.5116279069767451,0.2207792207792208,0.4777414021496791,normal,normal,palePink,<3,intermittentSevere,absent,moderate,slight,none,absent,distendedSmall,0.5960897597704049,0.04900816802800467,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.27906976744186096,0.19480519480519481,0.555914546608989,warm,normal,normalPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,0.558143050101152,0.03850641773628938,yes,no,intestine,strangulation,none,lipoma,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,normal,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
no,adult,0.6046511627906987,0.06493506493506496,0.4013093342958918,normal,normal,normalPink,<3,alert,hypomotile,slight,slight,none,decreased,other,0.5180241260438283,0.03617269544924155,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.5813953488372103,0.4805194805194805,0.4777414021496791,cold,reduced,palePink,>=3,intermittentSevere,absent,moderate,slight,<1liter,absent,other,0.9796270964821705,0.059509918319719954,yes,no,colonDescending,simple,mechanical,obturation,euthanized,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,normal,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
yes,adult,0.4883720930232567,0.14285714285714285,0.4777414021496791,normal,normal,brightRedInjected,<3,intermittentSevere,hypomotile,none,slight,<1liter,normal,distendedSmall,0.7449166355574057,0.04900816802800467,yes,yes,intestine,simple,mechanical,intrinsic,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,high,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
yes,adult,0.41860465116278966,0.038961038961038974,0.596117272973127,normal,normal,paleCyanotic,<3,continuousSevere,hypomotile,moderate,slight,<1liter,absent,distendedSmall,0.5180241260438283,0.03033838973162195,yes,no,intestine,strangulation,none,torsion,died,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.4883720930232567,0.2272727272727273,0.4777414021496791,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,none,absent,distendedLarge,0.7639456759917076,0.30221703617269546,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,normal,low,normal,high,normal,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,0.46511627906976827,0.2337662337662338,0.4013093342958918,normal,reduced,palePink,<3,continuousSevere,hypomotile,none,none,none,decreased,distendedLarge,0.6143142317704058,0.49824970828471415,yes,no,colonTransverse,strangulation,none,lipoma,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,normal,normal,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,0.5116279069767451,0.06493506493506496,0.306247677163892,cool,reduced,normalPink,<3,alert,hypomotile,none,none,none,normal,normal,0.3566467104450055,0.7316219369894983,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,low,low,high,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.39534883720930303,0.5844155844155845,0.5415072813511252,cool,reduced,palePink,<3,continuousSevere,hypomotile,moderate,none,none,absent,distendedLarge,0.8908993896192738,0.04317386231038507,yes,yes,colonCecum,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,low,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,0.41860465116278966,0.06493506493506496,0.306247677163892,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,0.43026977477439576,0.04084014002333722,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.41860465116278966,0.16883116883116883,0.306247677163892,normal,normal,brightPink,<3,depressed,hypermotile,none,slight,none,normal,normal,0.5773743144608634,0.7549591598599766,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,normal,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.5348837209302317,0.18051948051948052,0.6860950464700419,cool,normal,normalPink,<3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,0.5960897597704049,0.7782963827304551,no,no,none,none,none,none,lived,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,high,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.13953488372093048,0.07792207792207795,0.3566341391070058,cool,reduced,brightPink,<3,alert,absent,none,none,none,decreased,distendedLarge,0.7145448894251976,0.04434072345390898,yes,no,cecum,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,low,low,low,high,low,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,0.3488372093023262,0.11688311688311687,0.5697953131966129,cold,normal,palePink,<3,alert,normal,none,none,none,normal,normal,0.6493812672137436,0.061843640606767794,no,no,none,other,none,none,lived,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,low,low,normal,normal,low,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.25581395348837255,0.3506493506493507,0.6860950464700419,cool,reduced,darkCyanotic,<3,depressed,absent,severe,significant,>1liter,absent,distendedLarge,1.0,0.9066511085180864,no,no,gastric,other,none,none,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,high,high,high,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
yes,adult,0.4883720930232567,0.14285714285714285,0.5415072813511252,cool,reduced,paleCyanotic,<3,intermittentMild,absent,moderate,slight,none,absent,distendedSmall,0.43026977477439576,0.056009334889148193,yes,no,intestine,simple,mechanical,obturation,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,low,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,young,0.6511627906976738,0.7792207792207793,0.7744947430081597,normal,reduced,darkCyanotic,>=3,continuousSevere,hypomotile,slight,none,none,absent,distendedLarge,0.6827426937465582,0.0338389731621937,yes,no,colonCecum,strangulation,none,thromboembolic,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,high,high,high,normal,low,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
