surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
no,adult,-0.2639585716434947,-0.7207202946527805,-1.1082638226180797,normal,normal,brightRedInjected,<3,depressed,hypomotile,none,slight,<1liter,normal,normal,0.7364728398258341,2.370367467187688,yes,no,intestine,inflamation,paralytic,intrinsic,lived,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,normal,low,low,high,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,-2.1734008197419943,-0.434723024490792,0.10940244178291668,normal,normal,palePink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,-0.06770095858496199,-0.4340279551033789,yes,yes,colon,strangulation,none,torsion,died,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,3.3958057372119494,1.4957585491026308,0.6389002381374747,cool,reduced,normalPink,>=3,depressed,hypomotile,moderate,slight,none,normal,distendedLarge,1.06315870381617,-0.6222681957777109,yes,yes,colonDescending,other,none,none,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
yes,adult,0.8498827397472986,-0.434723024490792,0.3920550660065412,cold,reduced,brightPink,>=3,intermittentSevere,absent,severe,slight,none,absent,distendedLarge,0.7364728398258341,1.5252072029355854,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,high,low,normal,high,high,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,1.645483676455005,-0.02002698275590875,-0.31247414776880683,cool,normal,palePink,<3,intermittentSevere,absent,slight,slight,none,absent,distendedLarge,-1.0805802309675778,-0.6798927592494451,yes,yes,colon,simple,mechanical,torsion,lived,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,high,normal,normal,low,low,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,-0.2639585716434947,0.8522646912381566,0.3114557918511235,cool,reduced,palePink,>=3,continuousSevere,absent,severe,none,>1liter,absent,distendedLarge,1.2906775426535595,-0.530068894222936,yes,no,colonCecum,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,-0.2639585716434947,0.8057901348368336,-0.22063959918589865,cool,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,1.8363446300506139,-0.6337931084720576,yes,no,intestine,strangulation,none,torsion,died,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,-0.5821989463265818,0.566267421076168,2.252941614574241,cool,reduced,brightRedInjected,>=3,continuousSevere,hypomotile,moderate,slight,<1liter,absent,distendedLarge,1.5737150912148163,2.4856165941311565,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,normal,normal,high,high,high,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,-1.059559508351201,-0.005727119247809117,0.25581679193687595,cold,reduced,paleCyanotic,<3,intermittentSevere,absent,moderate,slight,none,decreased,distendedLarge,1.2906775426535595,-0.6722094841198805,yes,no,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,1.645483676455005,1.7102565017241222,-0.61623981650963,cold,reduced,brightRedInjected,>=3,depressed,hypomotile,moderate,none,<1liter,absent,distendedSmall,1.2906775426535595,-0.5953767328242348,yes,no,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,high,high,normal,high,low,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,-0.10483838430195119,0.28027015091417945,0.3920550660065412,cool,reduced,brightPink,<3,depressed,hypomotile,moderate,slight,none,decreased,distendedLarge,0.4714660441306643,2.139869213300751,yes,no,none,none,none,none,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,normal,normal,normal,high,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,2.1228442384796242,1.1918864495555181,0.8732179945467691,cool,reduced,paleCyanotic,>=3,intermittentMild,absent,moderate,none,<1liter,absent,distendedLarge,1.2163790898222109,-0.6760511216846627,yes,no,colonCecum,strangulation,none,torsion,euthanized,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,-0.2639585716434947,-0.6492209771122834,0.25581679193687595,warm,reduced,palePink,<3,intermittentMild,hypermotile,slight,slight,>1liter,normal,distendedSmall,-0.015469720735392947,-0.6952593095085742,no,no,none,other,none,none,lived,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,normal,low,normal,normal,low,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,-0.2639585716434947,0.28027015091417945,0.6389002381374747,cool,absent,palePink,<3,intermittentSevere,absent,severe,slight,none,decreased,distendedLarge,-0.8182115367139827,-0.6952593095085742,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,low,low,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,-0.10483838430195119,-0.2559747306395491,-0.22063959918589865,cold,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,none,absent,distendedLarge,0.9277764591920654,0.18831733039135098,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,normal,low,normal,high,normal,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,-0.9004393210096575,0.20877083337368232,-0.22063959918589865,cool,reduced,palePink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedSmall,-0.22870670244028438,1.4483744516399397,no,no,intestine,strangulation,none,lipoma,euthanized,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,low,normal,normal,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,0.21340199038112453,-1.1497161998957635,-0.8474715157423722,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,slight,none,increased,normal,-0.22870670244028438,-0.7067842222029209,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.6907625524057551,-0.9352182472742719,-0.61623981650963,normal,normal,brightPink,<3,alert,hypomotile,slight,none,none,decreased,other,0.3788749103749963,-0.583851820129888,no,yes,colon,simple,mechanical,obturation,lived,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.21340199038112453,-1.1497161998957635,-0.22063959918589865,normal,normal,palePink,<3,intermittentMild,hypomotile,none,none,none,normal,normal,-1.508699906684141,-0.6760511216846627,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,-0.2639585716434947,-0.8637189297337748,-1.7555766858456436,normal,normal,normalPink,<3,alert,hypomotile,slight,none,none,decreased,other,-0.339823211332199,-0.6914176719437919,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,0.8498827397472986,0.8522646912381566,0.10940244178291668,cool,reduced,paleCyanotic,<3,depressed,absent,moderate,slight,<1liter,absent,distendedSmall,1.5737150912148163,-0.5876934576946703,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,high,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,0.054281803039592326,0.28027015091417945,0.06326767334784181,cool,reduced,palePink,<3,intermittentSevere,absent,severe,slight,none,absent,distendedLarge,-0.22870670244028438,1.7557054568225225,yes,no,colon,simple,mechanical,obturation,lived,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,normal,normal,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,-0.2639585716434947,-0.5955964889569105,-1.7555766858456436,normal,normal,brightPink,<3,depressed,hypermotile,slight,significant,none,normal,firmFecesLarge,-0.12063891995856849,-0.6453180211664045,no,yes,none,none,none,none,lived,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.21340199038112453,-0.07722643678830626,0.6389002381374747,normal,normal,palePink,>=3,depressed,hypomotile,slight,slight,none,absent,distendedLarge,-1.0805802309675778,-0.653001296295969,yes,no,colon,simple,mechanical,displacement,lived,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,normal,normal,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.5316423650642116,-1.507212787598249,-0.8474715157423722,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,absent,distendedSmall,-0.5718621475111355,-0.63763474603684,yes,no,intestine,simple,mechanical,extrinsic,lived,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.5316423650642116,1.7102565017241222,1.6831848471498374,cold,reduced,darkCyanotic,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,0.8208450497940408,0.3573493832417715,yes,no,cecum,other,none,none,lived,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,normal,high,high,high,normal,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,-0.10483838430195119,-1.006717564814769,-0.22063959918589865,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,normal,-0.8436968497964402,-0.6914176719437919,no,no,colon,simple,mechanical,obturation,lived,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,1.0090029270888308,-0.7922196121932777,-0.61623981650963,cool,normal,normalPink,<3,alert,hypermotile,none,slight,none,decreased,normal,-0.339823211332199,-0.6952593095085742,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-0.741319133668114,-0.22022507186930054,-1.7555766858456436,normal,normal,palePink,<3,intermittentMild,hypomotile,slight,slight,none,absent,distendedSmall,-1.7406057965645176,-0.6952593095085742,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,low,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,-0.4230787589850382,-0.434723024490792,-1.2521997702919792,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,slight,>1liter,absent,distendedLarge,1.641177619559441,-0.6453180211664045,yes,yes,intestine,inflamation,none,torsion,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,-0.5821989463265818,-0.7207202946527805,-0.22063959918589865,normal,reduced,palePink,<3,intermittentSevere,absent,none,slight,<1liter,increased,distendedLarge,0.2839955108161247,-0.6798927592494451,yes,no,cecum,other,none,none,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,young,1.1681231144303743,1.7102565017241222,0.25581679193687595,normal,reduced,brightPink,>=3,intermittentMild,hypomotile,moderate,significant,none,absent,distendedLarge,0.18672182104553078,-0.6914176719437919,no,no,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,high,high,normal,normal,low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.5316423650642116,0.8522646912381566,0.25581679193687595,warm,reduced,paleCyanotic,>=3,intermittentSevere,absent,moderate,slight,none,decreased,distendedLarge,0.4714660441306643,1.5636235785834083,yes,no,colonTransverse,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,high,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,-0.2639585716434947,-0.434723024490792,-1.7555766858456436,cool,normal,palePink,<3,intermittentMild,hypomotile,none,none,none,increased,other,0.18672182104553078,-0.6645262089903159,no,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,low,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.5316423650642116,0.9952633263191509,0.22739363507558114,cool,reduced,brightRedInjected,>=3,intermittentSevere,hypomotile,severe,slight,none,absent,distendedLarge,0.7873222195059235,-0.4609194180568549,no,yes,gastric,simple,mechanical,obturation,euthanized,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
yes,adult,-1.6960402577173637,0.1015218570629366,0.6389002381374747,cool,reduced,palePink,>=3,intermittentSevere,absent,slight,slight,<1liter,absent,distendedSmall,0.2839955108161247,-0.6491596587311866,yes,yes,gastric,strangulation,paralytic,hernia,died,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
yes,adult,-0.741319133668114,-0.434723024490792,0.6389002381374747,cool,normal,palePink,<3,intermittentMild,hypomotile,slight,none,none,decreased,distendedSmall,-2.7198783897988887,1.8325382081181683,yes,no,intestine,strangulation,none,hernia,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,low,high,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
no,adult,-0.4230787589850382,0.566267421076168,-0.22063959918589865,normal,normal,brightPink,<3,depressed,normal,none,none,none,absent,normal,-0.9472752294366971,1.217876197753003,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,normal,normal,low,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-0.741319133668114,1.7102565017241222,0.10940244178291668,cool,reduced,palePink,<3,continuousSevere,hypomotile,moderate,none,none,absent,distendedLarge,1.641177619559441,-0.6645262089903159,yes,yes,colonCecum,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,low,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,-0.10483838430195119,-0.07722643678830626,-0.4087230168651096,normal,normal,normalPink,<3,continuousSevere,hypomotile,moderate,slight,none,absent,distendedLarge,-1.0805802309675778,1.5636235785834083,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,normal,normal,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
